species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-9012999,RHO GTPase cycle,1.2655562664498632e-07,460,34,91,34
9606,R-HSA-72163,mRNA Splicing - Major Pathway,2.090444302327299e-06,213,21,11,10
9606,R-HSA-72172,mRNA Splicing,3.28483059375273e-06,224,21,16,15
9606,R-HSA-9918481,Dengue Virus-Host Interactions,3.644691872972672e-06,274,23,59,8
9606,R-HSA-194315,Signaling by Rho GTPases,1.1332991599499742e-05,708,38,203,68
9606,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",1.6553006383590585e-05,724,38,212,68
9606,R-HSA-9839923,Dengue Virus Infection,1.663816807084828e-05,411,27,142,15
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,2.3826882664668148e-05,317,23,52,38
9606,R-HSA-9770562,mRNA Polyadenylation,2.520100521308244e-05,139,15,20,16
9606,R-HSA-72187,mRNA 3'-end processing,3.384567418995843e-05,164,16,21,17
9606,R-HSA-8953854,Metabolism of RNA,3.608112647324191e-05,862,41,244,79
9606,R-HSA-9013418,RHOBTB2 GTPase cycle,0.0008355470910185181,24,6,2,2
9606,R-HSA-9706574,RHOBTB GTPase Cycle,0.0008355470910185181,36,7,4,3
9606,R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.008127003831809088,23,5,6,3
9606,R-HSA-9013422,RHOBTB1 GTPase cycle,0.00916341939368126,24,5,2,1
9606,R-HSA-9013405,RHOD GTPase cycle,0.01103357243198666,57,7,9,2
9606,R-HSA-9013408,RHOG GTPase cycle,0.012432809725272165,78,8,6,3
9606,R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.013225461046695086,27,5,7,2
9606,R-HSA-9035034,RHOF GTPase cycle,0.019606501102992224,46,6,3,1
9606,R-HSA-1640170,Cell Cycle,0.021987590486150954,729,29,474,168
9606,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.02950804989167166,19,4,6,5
9606,R-HSA-5696398,Nucleotide Excision Repair,0.031294932476701565,117,9,37,29
9606,R-HSA-75153,Apoptotic execution phase,0.036811173972559286,54,6,57,9
