species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-72163,mRNA Splicing - Major Pathway,4.118927421359331e-14,213,29,11,11
9606,R-HSA-72172,mRNA Splicing,4.118927421359331e-14,224,29,16,16
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,4.118927421359331e-14,317,35,52,46
9606,R-HSA-72187,mRNA 3'-end processing,5.009259673727229e-11,164,22,21,16
9606,R-HSA-9770562,mRNA Polyadenylation,1.483992928541511e-10,139,20,20,15
9606,R-HSA-8953854,Metabolism of RNA,2.9294955350422924e-10,862,47,244,90
9606,R-HSA-9839923,Dengue Virus Infection,4.9680972669108314e-09,411,30,142,21
9606,R-HSA-9918481,Dengue Virus-Host Interactions,1.2876112176485321e-08,274,24,59,10
9606,R-HSA-75153,Apoptotic execution phase,4.1467393052663226e-07,54,11,57,13
9606,R-HSA-9824446,Viral Infection Pathways,1.1708459831671902e-06,1404,54,897,95
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,2.604128756966695e-06,38,9,38,11
9606,R-HSA-4570464,SUMOylation of RNA binding proteins,2.7700546866515907e-05,51,9,4,3
9606,R-HSA-194315,Signaling by Rho GTPases,4.6753414834066476e-05,708,32,203,63
9606,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,6.444469928179597e-05,184,15,132,106
9606,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",6.55568407121887e-05,724,32,212,63
9606,R-HSA-2990846,SUMOylation,0.00010070990660782098,193,15,141,109
9606,R-HSA-4615885,SUMOylation of DNA replication proteins,0.00018350105599307387,50,8,8,8
9606,R-HSA-109581,Apoptosis,0.00019811777504685768,180,14,142,18
9606,R-HSA-68875,Mitotic Prophase,0.0002363403966560984,134,12,34,10
9606,R-HSA-9012999,RHO GTPase cycle,0.0002397405389154006,460,23,91,34
9606,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.0002397405389154006,113,11,14,12
9606,R-HSA-3371556,Cellular response to heat stress,0.0002397405389154006,135,12,29,27
9606,R-HSA-5663205,Infectious disease,0.0003750891729374928,1962,59,1225,107
9606,R-HSA-5357801,Programmed Cell Death,0.0004156491002300644,225,15,194,19
9606,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.00046828583162072945,43,7,3,3
9606,R-HSA-4551638,SUMOylation of chromatin organization proteins,0.0005570651288602235,62,8,15,11
9606,R-HSA-68886,M Phase,0.0008770090970861011,403,20,96,44
9606,R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0008770090970861011,48,7,8,2
9606,R-HSA-69278,"Cell Cycle, Mitotic",0.001038031344585466,587,25,367,117
9606,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.001046034585769684,90,9,13,13
9606,R-HSA-9706574,RHOBTB GTPase Cycle,0.0014086509238470102,36,6,4,2
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.002003344613612068,12,4,10,6
9606,R-HSA-4085377,SUMOylation of SUMOylation proteins,0.0020333120161240004,39,6,5,5
9606,R-HSA-9013422,RHOBTB1 GTPase cycle,0.0020333120161240004,24,5,2,1
9606,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.0025666896163489827,81,8,4,4
9606,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.0025666896163489827,81,8,24,18
9606,R-HSA-1169408,ISG15 antiviral mechanism,0.0030310830955204704,83,8,16,2
9606,R-HSA-180910,Vpr-mediated nuclear import of PICs,0.00347769997826064,44,6,2,2
9606,R-HSA-2980766,Nuclear Envelope Breakdown,0.0039265402701609275,65,7,13,5
9606,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.004110743981293519,46,6,3,3
9606,R-HSA-176033,Interactions of Vpr with host cellular proteins,0.004441079951086557,47,6,4,2
9606,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.004441079951086557,47,6,9,9
9606,R-HSA-9694516,SARS-CoV-2 Infection,0.00554139648771268,369,17,211,17
9606,R-HSA-1640170,Cell Cycle,0.007980106238170137,729,26,474,138
9606,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.00855027611034398,54,6,5,2
9606,R-HSA-9679506,SARS-CoV Infections,0.009055042417661419,576,22,402,29
9606,R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.009417230428886425,36,5,1,1
9606,R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.01348828741452135,39,5,3,3
9606,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.014444670166635198,40,5,3,3
