species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-194315,Signaling by Rho GTPases,0.00028427207168524316,708,26,203,43
9606,R-HSA-75153,Apoptotic execution phase,0.00028427207168524316,54,8,57,6
9606,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.00028642230298792093,724,26,212,43
9606,R-HSA-140342,Apoptosis induced DNA fragmentation,0.0049730836326888905,13,4,12,2
9606,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.011199843952615751,17,4,2,1
9606,R-HSA-198753,ERK/MAPK targets,0.01156759791577644,26,4,7,7
9606,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.01156759791577644,73,6,5,5
9606,R-HSA-72163,mRNA Splicing - Major Pathway,0.01156759791577644,213,10,11,11
9606,R-HSA-9770562,mRNA Polyadenylation,0.01156759791577644,139,8,20,15
9606,R-HSA-6802957,Oncogenic MAPK signaling,0.01156759791577644,93,7,46,28
9606,R-HSA-450341,Activation of the AP-1 family of transcription factors,0.01156759791577644,12,3,5,2
9606,R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0.01156759791577644,64,6,51,10
9606,R-HSA-195258,RHO GTPase Effectors,0.01156759791577644,325,13,113,20
9606,R-HSA-109581,Apoptosis,0.01156759791577644,180,10,142,7
9606,R-HSA-5357801,Programmed Cell Death,0.012079650705344669,225,10,194,7
9606,R-HSA-72172,mRNA Splicing,0.012079650705344669,224,10,16,16
9606,R-HSA-9012999,RHO GTPase cycle,0.013531277386054308,460,15,91,23
9606,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,0.015807414868411307,119,7,63,32
9606,R-HSA-9700206,Signaling by ALK in cancer,0.015807414868411307,119,7,71,33
9606,R-HSA-9635465,Suppression of apoptosis,0.01587796891199278,14,3,7,3
9606,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,0.016389260970277708,35,4,16,9
9606,R-HSA-72187,mRNA 3'-end processing,0.017259574389202337,164,8,21,16
9606,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.02083519091900321,38,4,27,6
9606,R-HSA-111465,Apoptotic cleavage of cellular proteins,0.02083519091900321,38,4,38,4
9606,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,0.025732912985442224,41,4,10,7
9606,R-HSA-1640170,Cell Cycle,0.025732912985442224,729,19,474,67
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.02933595822907642,317,11,52,36
9606,R-HSA-8941326,RUNX2 regulates bone development,0.030552595883395206,43,4,32,8
9606,R-HSA-3899300,SUMOylation of transcription cofactors,0.030969527049694134,44,4,27,5
9606,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.030969527049694134,44,4,6,4
9606,R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.030969527049694134,44,4,24,4
9606,R-HSA-170834,Signaling by TGF-beta Receptor Complex,0.03188005452020315,108,6,100,14
9606,R-HSA-9652169,Signaling by MAP2K mutants,0.03303646094946022,6,2,1,1
9606,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.03396686938809068,536,15,516,163
9606,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.037241337632877514,194,8,43,7
9606,R-HSA-5674135,MAP2K and MAPK activation,0.038953785852327005,49,4,12,12
9606,R-HSA-9656223,Signaling by RAF1 mutants,0.038953785852327005,49,4,7,4
9606,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,0.03990997955118436,24,3,9,4
9606,R-HSA-2559583,Cellular Senescence,0.040043487571374214,199,8,90,18
9606,R-HSA-445144,Signal transduction by L1,0.04471035558140546,25,3,11,3
